"","J001-0h","J001-ctrl","J001-acggm","J011-0h","J011-ctrl","J011-acggm","J014-0h","J014-ctrl","J014-acggm","J016-0h","J016-ctrl","J016-acggm","J018-0h","J018-ctrl","J018-acggm","J020-0h","J020-ctrl","J020-acggm","J021-0h","J021-ctrl","J021-acggm","J022-0h","J022-ctrl","J022-acggm"
"MAG150",0.052216657,0.005642903,0.0076653957,0.041172966,0.0051562376,0.0068467245,0.057210643,0.015667865,0.01832821,0.026006978,0.0043248693,0.008281309,0.069259934,0.014124699,0.016103877,0.017737634,0.0014569382,0.0012884081,0.022675922,0.0010358042,0.0006285722,0.0623452,0.0057705753,0.007107524
"MAG151",0.0651271,0.0027887989,0.004987469,0.073220894,0.0026072639,0.0071483017,0.102072075,0.0015596336,0.0025184357,0.041569527,0.001518916,0.004276818,0.049185187,0.0041335295,0.001073149,0.048141185,0.01172788,0.012577919,0.08039786,0.013245977,0.014521988,0.05146848,0,0
"MAG152",0.025764603,0.004305587,0.0030962834,0.009345317,0.0019863301,0.0011973615,0.010756492,0.0042595137,0.0016078632,0.0711307,0.02853075,0.017419914,0.0036197035,0.0014896252,0,0.042276993,0.022998687,0.018556826,0.038561992,0.02062723,0.014243057,0.015992474,0.0044936175,0.0023528596
"MAG153",0.007886773,0,0,0.0061205025,0,0,0.012637558,0,0.0034350816,0.11128211,0.004774935,0.008841507,0.0062525724,0,0,0.04517792,0.007420173,0.012822661,0.008262893,0,0,0.007314661,0,0
"MAG154",0.015400402,0,0,0,0,0,0.0021470047,0,0,0.17742556,0.0055000153,0.005230259,0,0,0,0.27125424,0.017529793,0.011107911,0.0015982345,0,0,0,0,0
"MAG155",0.0075136623,0,0,0.16954263,0.015391768,0.012979094,0.0099900095,0,0,0.071334,0.0014197561,0.0031605128,0.0014573354,0,0,0.04340489,0.0013613371,0.0020748884,0.035049275,0,0.0011662914,0.0064721713,0,0
"MAG156",0.087561205,0.0077372864,0.0054240217,0,0,0,0,0,0,0.09772555,0.19684926,0.14639902,0,0,0,0.058089215,0.080190174,0.04152778,0.11552184,0.06847909,0.03853145,0.038702406,0.110569574,0.026245058
"MAG157",0.012201131,0.0018345205,0.002174835,0.03450858,0.034427717,0.06350786,0.0213188,0.03127116,0.041845787,0.042906925,0.055263385,0.15793769,0.02265584,0.023157021,0.020880053,0.0063291844,0.007845647,0.01026441,0.007311042,0.014865416,0.016099034,0.0061807428,0.0070998375,0.0051502716
"MAG158",0.0045250794,1.4099672,1.4895023,0.0016636009,1.2235163,0.28233615,0.0013639095,0.7039726,0.031682648,0.040016733,4.618054,2.6261923,0.00084877096,0.102423884,0.0033830008,0.0010129822,0.2385707,0.047496527,0.0008769232,0.9180683,0.3982302,0.00094438664,1.4797355,0.0785553
"MAG159",0.3219944,0.036908325,0.19836609,0.61570466,0.09253609,0.33285627,0.35662133,0.11542458,0.28123698,0.41114673,0.12791501,0.47483996,0.32231042,0.07040115,0.21615708,0.36908534,0.12075042,0.7058487,0.1998794,0.022109404,0.104931675,0.31941348,0.04436,0.1505089
"MAG160",0.1046688,0.018795203,0.015628204,0.39499122,0.14606962,0.15110199,0.48752755,0.3609052,0.5232,0.2568585,0.18707135,0.25077903,0.710855,0.5522852,0.6842955,0.0497763,0.013679892,0.01283092,0.27949512,0.17885496,0.17254159,0.56094325,0.29499078,0.5515759
"MAG161",0.01191914,0.0021896884,0.0014023319,0.029199716,0.005296084,0.003900592,0.024658792,0.015060031,0.0063356627,0.023973301,0.014750235,0.010625973,0.06492236,0.033105183,0.016557477,0.02498319,0.0115384245,0.00511702,0.029039944,0.011403685,0.0066447207,0.043830037,0.026157279,0.011796502
"MAG162",0.08712164,0.043418244,0.04962677,0.23322012,0.15649006,0.05139795,0.1618836,0.14118496,0.046518933,0.14670014,0.121610574,0.09703685,0.2158218,0.18857834,0.08571918,0.0750868,0.10699735,0.061260775,0.048979964,0.048865132,0.03296273,0.13028368,0.06719832,0.026141131
"MAG163",0,0,0,0,0,0,0,0,0,0.0014927117,0.0012907326,0.0016949682,0.055292487,0.04005362,0.049086377,0,0,0,0,0,0,0,0,0
"MAG164",0.08783865,0.0007030555,0.0016583374,0.12138861,0.0038462959,0.010248485,0.030134665,0,0.001442857,0.025559865,0,0.0012638848,0.16053416,0.008342502,0.0073100124,0.0870016,0.000993711,0.0029119432,0.13464604,0.00066958467,0.001736885,0.20298,0.005228708,0.0096257
"MAG165",0,0,0,0,0,0,0,0,0,0,0,0,0.120457284,0.009450436,0.0020082737,0,0,0,0,0,0,0.017037353,0.0020125366,0.0010431508
"MAG166",0.09721599,0.015538587,0.015850214,0.17336133,0.03997528,0.03842748,0.085534856,0.035510786,0.026431495,0.07340502,0.0071832077,0.00906505,0.11681458,0.019873116,0.02787162,0.11905704,0.021547401,0.038554482,0.064743936,0.014198582,0.01036952,0.029807823,0.01785793,0.023063948
"MAG167",0.16217634,0,0.0007047893,0.15777807,0.0019256617,0.0017722124,0.13526109,0.0026531287,0.0024839323,0.2610327,0.0034749664,0.0033472255,0.05149137,0,0.0009783717,0.5037545,0.0043295505,0.005452674,0.43290892,0.00094838336,0.00096567237,0.11328794,0.0014199351,0.001324245
"MAG168",0.006773614,0.004031075,0.013313718,0.033565488,0.039888773,0.1863041,0.019652631,0.037832864,0.043539364,0.016580965,0.019908879,0.15824603,0.036936887,0.062312216,0.15158944,0.00646832,0.010064332,0.01975609,0.022555018,0.03550828,0.09527916,0.026074149,0.043403305,0.08741918
"MAG169",0,0,0,0.0026879534,0.0038533825,0.0025958945,0.0031104845,0.003736359,0.0026411673,0,0.0008347405,0,0.05026624,0.04765628,0.023588903,0,0,0,0.0008928538,0.0022334165,0.0014514521,0.0018618383,0.002876148,0.0013383623
"MAG170",0.009120432,0.0045268713,0.0023070408,0.054371547,0.04085798,0.022763386,0.049054917,0.07938738,0.02413061,0.026660863,0.046693165,0.023901172,0.12733221,0.123684436,0.042248502,0.022517234,0.0312985,0.016703786,0.025703311,0.04345098,0.022942027,0.1399483,0.19278522,0.094925344
"MAG171",0,0,0,0.0027663202,0,0,0.0013983776,0,0,0.001942427,0.0010765688,0.001000541,0.016606368,0.0045843883,0.0034076285,0.038416505,0.015281866,0.011208856,0.026546104,0.011450153,0.009850053,0.054258045,0.009092506,0.006138256
"MAG172",0.39628488,0.0024059392,0.009174979,1.3789333,0.004937212,0.011816797,0.8431158,0.007435421,0.026246117,0.883956,0.006942772,0.046434615,0.7187318,0.009567486,0.024107978,0.18527034,0.011147999,0.03548812,0.2543137,0.003972421,0.004913089,0.6944798,0.006336995,0.007857672
"MAG173",0.117416605,0.0010874501,0.0015039613,0.13229123,0.004665996,0.0028046707,0.051359903,0.0040617613,0.0010937896,0.110917255,0.004713313,0.0031612609,0.072648585,0.0025882337,0.0016887574,1.0689645,0.029858623,0.025422283,0.029736584,0.0013610049,0.0010594432,0.04910431,0.0015832579,0.001665255
"MAG174",0.035872098,0.0021023762,0.0022535913,0.024245027,0.0015058783,0.0009911235,0.008547047,0.0012837925,0.0008025267,0.026859017,0.0022332591,0.0011824395,0.0006991062,0,0,0.07026098,0.0045568915,0.004411292,0.040449258,0,0,0.014112578,0.0011601135,0
"MAG175",0.0025004644,0,0,0.014480478,0.0011733756,0,0.009455069,0.00083138363,0,0.01581463,0.0017657805,0.0011591746,0.00096813065,0,0,0.18439826,0.019644102,0.017552411,0,0,0,0.014066637,0.0012619349,0
"MAG176",0.00063785864,0,0,0.060560513,0.005219243,0.004366002,0.18530945,0.043850325,0.02167293,0,0,0,0.22305422,0.031735938,0.019271549,0.15002024,0.039372705,0.031515766,0.059058882,0.014716019,0.01055082,0.047412075,0.007891361,0.0054379213
"MAG177",0.009509102,0,0,0,0,0,0,0,0,0.035772268,0.0076401467,0.0066122967,0,0,0,0.057941187,0.009485154,0.009650253,0.053340733,0.006234145,0.005108917,0,0,0
"MAG178",0.0138794435,0.0019560412,0.0011322419,0.016862307,0.0031490778,0.0014419866,0.010187421,0.0017732708,0.000987657,0.00061099837,0,0,0.005037275,0.00089544593,0.0007592224,0.081292324,0.02249333,0.017337894,0.010709784,0.002437606,0.0012616654,0.013659812,0.0021144692,0.0016289349
"MAG179",0.03572201,0.0016365797,0.00167451,0,0,0,0,0,0,0.006340717,0,0,0,0,0,0.055129398,0.0056565222,0.004041643,0.028954728,0.0028346258,0.0018633223,0,0,0
"MAG180",0.001607319,0.13771127,0.07499343,0,0.0022642252,0.0022221776,0.00052352826,0.0021610353,0.0015335258,0,0.0011547946,0.0012154499,0,0.0024944101,0.0014122331,0.022750244,2.1196883,3.2583218,0,0.0058621787,0.0028751227,0,0.0014043497,0
"MAG181",0.056674965,0.049520195,0.040280655,0.032951947,0.037715778,0.049925767,0.060054738,0.05725199,0.052249305,0.035107058,0.031539056,0.07838223,0.035328504,0.06188353,0.058501698,0.08408251,0.13992707,0.21459286,0.036737874,0.053230863,0.068488576,0.056831684,0.03630574,0.030696074
"MAG182",0.019344326,0.01581071,0.04305532,0.102936655,0.17186056,0.5692896,0.103682876,0.11476496,0.22433053,0.031199299,0.008608762,0.068533786,0.1498923,0.15660316,0.38044432,0.028216893,0.048780683,0.092026494,0.014346752,0.009757331,0.031787027,0.1098157,0.018015226,0.05357405
"MAG183",0.11274122,0.005049395,0.017039878,0.1342337,0.0032713795,0.018723102,1.0906687,0.009547223,0.056884743,0.13559532,0.003590686,0.014468429,0.48758543,0.005211815,0.018712651,0.18759882,0.022713281,0.04294525,0.55497575,0.039999455,0.073159926,0.9196846,0.0071435655,0.021320892
"MAG184",0.0011091637,0,0,0,0,0,0,0,0,0.027289748,0.005598246,0.0054883263,0,0,0,0.0977679,0.024305921,0.0323348,0.05287614,0.0062047117,0.0047823708,0,0,0
"MAG185",0.008824452,0,0.0007239641,0.007594169,0,0,0.07071858,0.010223933,0.003652008,0.075926356,0.01128433,0.006788746,0.007991805,0.0012728693,0.001175007,0.06987868,0.009970237,0.007619997,0.23067713,0.034250688,0.025442386,0.08226833,0.010072287,0.004174911
"MAG186",0.00073445303,0,0,0.0020722963,0,0,0,0,0,0.0952454,0.00653438,0.0039344225,0,0,0,0.2765632,0.026826508,0.032218162,0.23652156,0.016162312,0.013694834,0.1994707,0.015072784,0.011642987
"MAG187",0.08760178,0,0,0.050245866,0.00069093506,0,0.019426037,0.0031249006,0.0013904397,0.02505412,0,0,0,0,0,0.116591446,0.003927838,0.0024744538,0.18970567,0.0022221352,0.0014119174,0.007524638,0,0
"MAG188",0.053203516,0.0020063818,0.0015567242,0,0,0,0.0038250594,0.0008221888,0,0.017818084,0.0023381594,0.0016086333,0,0,0,0.01654163,0.011097159,0.0077135535,0.06787186,0.010850978,0.011691218,0,0,0
"MAG189",0.1439519,0.0008856832,0.0016947186,0.03303674,0,0,0.017962204,0.0014155703,0,0.17506488,0.0022766183,0.002377561,0,0,0,0.09248657,0.0027392365,0.0041026403,0.87594277,0.021801583,0.010723051,0.010640328,0,0
"MAG190",0.043865465,0.00060451607,0.0007332222,0.015675118,0.001386796,0.0009499568,0.027934637,0.0016206962,0.0007296911,0.008370416,0,0.0013181107,0.0070299255,0,0,0.010009442,0.0028286544,0.0029893625,0.06400513,0.005637443,0.005296605,0.020177986,0,0
"MAG191",0.115514725,0.00974529,0.011991602,0.095005505,0.010545849,0.008155603,0.11384905,0.022694437,0.022968723,0.13643336,0.034331184,0.078792654,0.27044064,0.027855674,0.04711488,0.060333684,0.021351412,0.04030258,0.099284165,0.024053438,0.037137896,0.20593402,0.044151723,0.08279132
"MAG192",0.055313326,0.01933843,0.027850362,0.02157759,0.021562051,0.013938377,0.018018795,0.013980096,0.009348812,0.042338625,0.03997775,0.05128568,0.009075299,0.00532499,0.0040725544,0.07312583,0.09735882,0.13625807,0.025601786,0.036409263,0.043719374,0.009251913,0.006202248,0.0031648842
"MAG193",0.022464102,0.013023127,0.0157965,0.020564666,0.011701451,0.038499445,0.016910909,0.012974722,0.02057565,0.011531425,0.010190164,0.05260228,0.027843157,0.018441757,0.035158474,0.0150954,0.012599451,0.03616577,0.017543482,0.016174648,0.036869235,0.020275751,0.013292404,0.016038066
"MAG194",0.028569093,0.020846551,0.016556388,0.057131305,0.45419142,0.18671446,0.04069477,0.30926773,0.0819781,0.021560978,0.3469956,0.21379131,0.037084278,0.39827663,0.13678955,0.056947194,0.82231426,0.20428355,0.027070269,0.17573886,0.051141508,0.04071331,0.16292085,0.038338818
"MAG195",0.11920224,0.011501484,0.0084293345,0.1567151,0.034064244,0.03193173,0.17891714,0.041939437,0.017760303,0.12694272,0.05863828,0.044325642,0.32513624,0.065750875,0.027748883,0.12158016,0.018536506,0.014893256,0.15018561,0.014533713,0.009584677,0.306449,0.06427739,0.033386663
"MAG196",0.1703116,0.00840166,0.0062650153,0.1736256,0.0074337563,0.009349604,0.2696403,0.014252579,0.01212371,0.108663976,0.008501662,0.016652854,0.20017077,0.008024588,0.014994381,0.14534308,0.0063811247,0.010526778,0.23214866,0.007782198,0.0072692772,1.2443277,0.012083904,0.00978223
"MAG197",0.012008246,0.0014368346,0.0012160464,0.05025787,0.009307407,0.008287138,0.012257022,0.004162466,0.0015263576,0.0053386563,0.0020236054,0.0013220968,0.052424274,0.009397915,0.0059564454,0.038062595,0.01009156,0.00857236,0.014277825,0.0053502917,0.0035741443,0.09182973,0.01645914,0.009169333
"MAG198",0.0013174089,0,0.0005706552,0.090853766,0.023118071,0.048603565,0.06749703,0.030249381,0.036586583,0.00081671315,0,0,0.09386455,0.031286757,0.07953339,0.0044775167,0.0016022602,0.0017819105,0,0,0,0.17446236,0.08483698,0.30999607
"MAG199",0.031380378,0,0,0.033420615,0,0,0.041544028,0.0021878146,0.0012989182,0.1452941,0.0018331953,0.0030633062,0.1361749,0.001223389,0.0013565167,0.25942728,0.0023782991,0.0026718266,0.053182296,0,0,0.4309844,0.001705356,0.0015174547
"MAG200",0.023470903,0.0061519556,0.00436183,0.04036423,0.006504058,0.0054785353,0.009650663,0.0024977056,0.001344555,0.002205295,0.0008147562,0,0.008216637,0.0028777637,0.0014362254,0.0012475916,0,0,0.0036447693,0.0010885044,0.00074546604,0.067652784,0.01534065,0.008590033
"MAG201",0.0075059067,0,0,0.022533061,0.0028767567,0.0016514446,0.020766826,0.0025525223,0.0011859821,0.00826726,0.0011275028,0.0008783526,0.00695652,0.0006762082,0,0.0016918438,0,0,0.0029367185,0,0,0.03409957,0.0033629925,0.0020851044
"MAG202",0.22194369,2.5533834,2.9731977,0.08129024,0.32127354,0.35497877,0.027009612,0.16600722,0.0912634,0.065641716,0.4647425,1.0888112,0.11040394,0.6063628,0.27314457,0.006075894,0.21919489,0.18292725,0.030483956,0.491142,0.60837513,0.05434661,0.2599081,0.07569135
"MAG203",0,0,0,0,0,0,0.003270963,0,0,0,0,0,0,0,0,0,0,0,0.013662636,0.00128397,0.0008664864,0.042051937,0.0008479308,0.0012564538
"MAG204",0.0374593,0.01483018,0.013906273,0.04249855,0.11428292,0.06085439,0.044550303,0.22513592,0.07763228,0.043250497,0.05394955,0.049802586,0.08182054,0.14618112,0.076772824,0.08521877,0.16899914,0.13432184,0.028305698,0.03696621,0.021646613,0.07770755,0.18796596,0.10750956
"MAG205",0.05352754,0.003061256,0.002912906,0,0,0,0.0035592485,0,0,0.0050252937,0,0,0,0,0,0.009347567,0.0014204701,0.0009367535,0.005194096,0,0,0,0,0
"MAG206",0.05791189,0.006133834,0.007466611,0.1029847,0.02306185,0.009156149,0.069146596,0.021035872,0.009338662,0.07118105,0.014110327,0.018598873,0.089326106,0.019969694,0.010464897,0.13941728,0.040127408,0.015155574,0.048614804,0.009514042,0.011149845,0.06902448,0.010263906,0.005712773
"MAG207",0.06595696,0.0027871735,0.002225639,0,0,0,0,0,0,0.020630311,0.0016405054,0.0021140636,0,0,0,0.015309732,0.0028823304,0.0026240845,0,0,0,0,0,0
"MAG208",0.05596486,0.009211146,0.007542392,0,0,0,0.0007626052,0,0,0,0,0,0,0,0,0.011924513,0.0050684502,0.0042447792,0.0015328134,0,0,0.0014461945,0,0
"MAG209",0.041359376,0.011073132,0.008647216,0,0,0,0.009969257,0.003193308,0.0018464387,0.019707555,0.0126444,0.0062028086,0.0231237,0.007415662,0.003478354,0.020449491,0.010282657,0.0084375255,0.01706561,0.0080443155,0.007741897,0.012873849,0.0056172255,0.0028692663
"MAG210",0.023127517,0.013843462,0.040853593,0.023178397,0.044486538,0.13083485,0.017205447,0.02715149,0.04119485,0.011872304,0.0059398646,0.07517698,0.020043423,0.06233791,0.11775786,0.0057633957,0.013769646,0.029073846,0.006606799,0.008161993,0.030697703,0.034970865,0.05467331,0.09979328
"MAG211",0.004083244,0.019873857,0.0437952,0.0016786869,0.0009861125,0.0020947242,0.002861492,0,0,0.0027761064,0.01830571,0.013163133,0,0,0,0.0006184434,0.005716266,0.004425659,0.0020750829,0.006205566,0.0056098187,0,0,0
"MAG212",0.0017408989,0,0,0.023884699,0.0012612233,0.0010347535,0.012126026,0.0012309825,0.00077251584,0.0069781044,0,0,0,0,0,0.0032817563,0,0,0.010045248,0.0009579843,0.001015946,0.0027604322,0.0010594075,0.0010507853
"MAG213",0.005606459,0.0026231275,0.0024372716,0.02919114,0.004984925,0.004923613,0.012828439,0.0047091716,0.004213932,0.0058251456,0.004205534,0.008000279,0.019359164,0.0055716345,0.0053405887,0.0056405277,0.003510006,0.0042720158,0.0016372249,0,0.0010306714,0.017323606,0.010528887,0.010185249
"MAG214",0.021549398,0.0059057185,0.006423277,0.05688892,0.051272288,0.09683079,0.014563446,0.013189088,0.01607933,0.00773663,0.00295584,0.008896744,0.025600106,0.018681256,0.03393677,0.013028221,0.0051316675,0.008077699,0.009508834,0.0065423963,0.013278866,0.03809064,0.010750058,0.012717152
"MAG215",0.014643817,0,0,0.041498054,0.026631154,0.014738263,0.020910876,0.0268502,0.008160725,0.02203889,0.010297906,0.005796345,0.022552205,0.012750394,0.004254218,0.031051496,0.012705253,0.0069881002,0.024963714,0.008394521,0.0042657657,0.022059483,0.014152671,0.0042069275
"MAG216",0.049484633,0.013357056,0.013469423,0.028065361,0.17490172,0.11866825,0.03119811,0.27168038,0.106969744,0.037359696,0.13804796,0.14249082,0.020940557,0.20789592,0.08247159,0.016690725,0.040932734,0.02170166,0.038472313,0.06466113,0.041216586,0.029975578,0.20490631,0.077473454
"MAG217",0.013429819,0.0021269193,0.003213782,0.027176116,0.014446852,0.08732108,0.007023778,0.0055037453,0.02691548,0.002382938,0.0018481647,0.0052169794,0,0,0,0,0,0,0,0,0.0016014386,0,0,0
"MAG218",0.0026455827,0.004680165,0.0051351734,0.03352689,0.09093284,0.13976222,0.040423043,0.09534589,0.1347938,0.0027391422,0.004884992,0.010717341,0.055068195,0.05536324,0.08497127,0,0,0,0.0012363734,0.0031970409,0.0036193389,0.040809516,0.0681392,0.095536985
"MAG219",0.007888724,0.010410987,0.007058314,0.011142812,0.018499482,0.008025739,0.030877292,0.03326737,0.008239768,0.0052566007,0.015971666,0.011774162,0.026218114,0.041318238,0.016382514,0.0102828415,0.032410603,0.023909656,0.006678378,0.013560406,0.00964714,0.030752959,0.04622565,0.014222278
"MAG220",0.031382676,0.0036845265,0.0029272856,0.020656507,0.003915084,0.002581067,0.03911552,0.008458638,0.0028964982,0.0055325073,0.0034349442,0.001814444,0.011836559,0.007345774,0.0024845398,0.009233123,0.003467273,0.0025696508,0.014670456,0.008383261,0.004386356,0.006656238,0.0027749133,0.0011321915
"MAG221",0.0028397236,0,0.0008480927,0.0034769203,0.0014565589,0.0021384277,0.035209227,0.016813897,0.010528459,0.0036090128,0.0025253522,0.0018438277,0.0015698625,0.0014441768,0,0.0054814606,0.002397002,0.0026462679,0.0012401582,0,0,0.019351369,0.0073828874,0.003140636
"MAG222",0.015151254,0.0012547305,0.0010640969,0.01591756,0.0021578763,0.0017958727,0.025220137,0.007699916,0.0028570904,0.0041003986,0,0.0008309186,0.0025030724,0,0,0.008429045,0.0018251885,0.0016000037,0.015967125,0.0022719374,0.001521886,0.004447086,0.0010649506,0
"MAG223",0.0084067,0.001078498,0.0011181972,0.040147703,0.0043762014,0.0030403568,0.14664774,0.030694935,0.014967165,0.005306893,0.0012422298,0.0009875081,0.012652269,0.0056805033,0.002371234,0.0039658276,0.0013873118,0.0012154551,0.011833462,0.00218262,0.0012707858,0.16310398,0.020772042,0.010800723
"MAG224",0.15902908,0.00091983407,0.006922386,0.49781287,0.0096926475,0.03831232,0.4818943,0.013656921,0.041274436,0.2879096,0.0024230476,0.034660287,0.6609712,0.005323217,0.03624079,0.032170475,0.00093902275,0.0055943797,0.0462334,0,0.0009361594,0.6891812,0.0021078456,0.010752604
"MAG225",0.032823354,0,0,0.08308807,0.0015673437,0.0014003166,0.076530084,0.000756386,0.0007401722,0.029276213,0,0,0.019705601,0,0,0.02719754,0,0,0.028098121,0,0,0.018009229,0,0
