"","J001-0h","J001-ctrl","J001-acggm","J011-0h","J011-ctrl","J011-acggm","J014-0h","J014-ctrl","J014-acggm","J016-0h","J016-ctrl","J016-acggm","J018-0h","J018-ctrl","J018-acggm","J020-0h","J020-ctrl","J020-acggm","J021-0h","J021-ctrl","J021-acggm","J022-0h","J022-ctrl","J022-acggm"
"MAG226",0.013180003,0.004762712,0.0019729733,0.018299302,0.0007869332,0,0.03731798,0.0022857615,0,0.023139382,0,0,0.027093979,0.0014811108,0,0.018845702,0.00508129,0.0010931713,0.028113948,0.012835936,0.0018561144,0.0331131,0,0
"MAG227",0.01317711,0,0,0.034077495,0.007512099,0.0085823955,0.04245469,0.038328324,0.019079743,0.012662576,0,0.0017325719,0.039608628,0.02468271,0.01577306,0.01375972,0.0019164534,0.0016219321,0.00914801,0.0016593554,0.0014854103,0.040169254,0.043561332,0.021883165
"MAG228",0.028593786,0.0023119485,0.0019754714,0.025009792,0.006901451,0.0042268983,0.03941437,0.010284302,0.0032918062,0.029511938,0.010731992,0.0073356875,0.027042018,0.0070475563,0.00474436,0.031236686,0.0040305234,0.0030852742,0.019020548,0.0015396592,0.0017069378,0.031589434,0.007684879,0.004421472
"MAG229",0,0.002747656,0.0033990913,0.0020036583,0.046078593,0.033297777,0.008628617,0.25706178,0.1079045,0.0018151448,0.022047611,0.013634452,0.0028891002,0.041017164,0.019399462,0.0014942943,0.0021975,0.0023562564,0.001730105,0.01225309,0.008671774,0,0.0060511865,0.002252894
"MAG230",0.07603463,0.0027090786,0.0038390348,0.17325751,0.051262543,0.037934944,0.23823656,0.09395311,0.056143656,0.12851961,0.0016485683,0.02142436,0.10842896,0.102352485,0.024354905,0.07574809,0.07706539,0.04716032,0.15646403,0.0059336554,0.002308661,0.17681786,0.012157383,0.0019897397
"MAG231",0.011012755,0.0049208235,0.0021179044,0.013725156,0.039787862,0.030010065,0.014672856,0.04822221,0.013335186,0.009391135,0.026975246,0.012773163,0.0025150946,0.003118512,0.00214021,0.002684134,0.010285557,0.007945393,0.012969708,0.0458322,0.028869094,0.0039769523,0.016764939,0.0072088325
"MAG232",0.0017554974,0,0,0.0067100134,0.0030761196,0.0028093995,0.00625302,0.006814787,0.0013533756,0.0076624462,0.005590522,0.007007265,0.0029038282,0.0009207848,0.0011955055,0.008008975,0.0047424696,0.0061666416,0.004195355,0.003198769,0.0035591084,0.0026570086,0.0011734765,0.0014826147
"MAG233",0.3932957,0.035225384,0.027016476,0,0,0,0,0,0,2.5321062,0.24271663,0.14481263,0,0,0,0.07886816,0.0071228864,0.005337629,0.01613777,0.0019502764,0.0014082495,0,0,0
"MAG234",0.025712488,0.10781067,0.2048959,0.0025527875,0.05804044,0.0440752,0.021075213,0.38689634,0.1992524,0.23002762,2.5581393,1.7723342,0.04747345,0.39731637,0.19042905,0.0018734173,0.020483714,0.027638683,0.008913489,0.09837126,0.09967676,0.009780799,0.17479464,0.088198565
"MAG235",0.07323879,0.0011525631,0.001229488,0.048483506,0.0025544097,0.0019583306,0.04134453,0.0035540943,0.0025326835,0.1443926,0.0068586385,0.0052056066,0.003050714,0,0,0.09091555,0.0060431478,0.005035452,0.22474793,0.007813094,0.006744003,0.0216329,0,0
"MAG236",0.010101252,0.0006927762,0.00079511397,0,0,0,0.001615752,0,0,0.031180536,0.002113081,0.0014906917,0,0,0,0.025963442,0.0014377389,0.0010032055,0.023746625,0.0007774187,0.0013359837,0,0,0
"MAG237",0.14371307,0.0055087274,0.0052311607,0.19559889,0.08662989,0.14369023,0.30564344,0.4300099,0.23160401,0.13891214,0.04564185,0.13052732,0.5986367,1.1809204,1.0643965,0.036515787,0.09119627,0.056941573,0.14040737,0.05173003,0.028187504,0.37487945,0.36353096,0.15199637
"MAG238",0.0049908995,0.0177195,0.014887888,0.0035512978,0.019623466,0.011030325,0.008494031,0.07656822,0.03159504,0.0071820715,0.06494242,0.080470294,0.017259464,0.07254893,0.040711254,0.0016597518,0.01569142,0.004324073,0.003929734,0.039686285,0.013138382,0.012915429,0.09420839,0.018897062
"MAG239",0.0069293203,0.004000425,0.0027429492,0.012660156,0.03024866,0.0137383565,0.03613466,0.06396172,0.01910706,0.010558527,0.022324288,0.0084713325,0.09408963,0.06603671,0.0337904,0.03542435,0.07488447,0.038011644,0.034595262,0.059854273,0.035184,0.023086028,0.011488041,0.006708229
"MAG240",0.0523566,0.0033138571,0.002139247,0.2572005,0.00943081,0.00548091,0.32362485,0.012340437,0.007328976,0.037674244,0.0026228726,0.0054608346,0.35234445,0.011463429,0.016405348,0.041428115,0.0018638938,0.0028955056,0.28111166,0.0065061366,0.004062173,0.030105999,0.0015929457,0.00074865075
"MAG241",0.05511302,0,0,0.24079873,0.002946043,0.002987942,0.1665449,0.0017878409,0.0018111728,0.05058837,0,0.0010553383,0.08415441,0.0015432735,0.0019420829,0.03931654,0.0011305124,0.0013186658,0.045302838,0,0.0005693424,0.031621154,0,0
"MAG242",0.0062741064,0,0,0.006715428,0,0,0.051295392,0,0,0.0766154,0.0010897078,0.00172517,1.6355405,0.012987043,0.01358177,0,0,0,0.03560744,0.0008359206,0.0007427122,0.557216,0.0020014383,0.0022709395
"MAG243",0.00058184797,0.004026508,0.031244861,0.0052556433,0.09305959,0.42281747,0.11215903,1.4096606,1.0430758,0.0021630693,0.020382468,0.08547693,0.12919469,0.81670946,1.1027728,0,0.0007655608,0.0031038178,0.0017624254,0.009132386,0.080590025,0.005180367,0.078450836,0.47592658
"MAG244",0.0028151153,0,0,0.006537008,0,0,0,0,0,0.007444106,0,0,0.06163264,0.000909011,0.0012447735,0,0,0,0.01313451,0,0,0.06908728,0.0026868442,0.0023336338
"MAG245",0.17367901,0.050818775,0.04100101,0.16274676,0.11421339,0.06194181,0.084449,0.11149497,0.0458231,0.06411284,0.050259877,0.04104229,0.07918801,0.044148345,0.022958802,0.0718672,0.10589835,0.11371996,0.12284359,0.07293401,0.050838105,0.11307712,0.10603569,0.0649476
"MAG246",0.043753065,0,0,0.17463575,0.029689094,0.020214457,0.15483716,0.024560288,0.01208562,0.091565736,0.004110682,0.0063792327,0.0542903,0.0027356874,0.002346326,0.122773536,0.0045951144,0.006123038,0.058754385,0.0012114828,0.0017919877,0.042916525,0.0036920768,0.0023266925
"MAG247",0.023341898,0.013569907,0.011043381,0.045219656,0.004227859,0.0021043362,0.040280715,0.00781343,0.004399934,0.035652746,0.0029568789,0.0026589106,0.06957314,0.015832502,0.0051789726,0.01687329,0.002986855,0.0019579302,0.028886756,0.004189512,0.0034516451,0.064860865,0.006571317,0.0042702192
"MAG248",0.0063646515,0,0,0.027946988,0.0073677623,0.005361037,0,0,0,0.0073687145,0.002618878,0.0015682717,0.046364103,0.014296647,0.0075192605,0.003715519,0.0010220247,0,0.003645388,0.0011619511,0,0.012782185,0.003765603,0.0016584095
"MAG249",0.018483752,0.0012862112,0.0015042394,0.022543296,0.0007355326,0.0008185466,0.01736217,0.0010865969,0.0009741191,0.011432356,0.0015356704,0.0012314733,0.039645206,0.0029365965,0.0034152947,0.031700004,0.005310741,0.0038778877,0.022368444,0.0016772652,0.0014596751,0.032157686,0.0021489963,0.0013678848
"MAG250",0,0,0,0,0,0,0,0,0,0.0010578557,0.0041760756,0.0031563127,0.5211811,0.5483839,0.43145514,0,0,0,0,0,0,0,0,0
"MAG251",0.0040451563,0.0054226285,0.0032684084,0,0,0,0.045986086,0.09446908,0.030737936,0.014366874,0.037200842,0.016348718,0.23029917,0.30023816,0.14781393,0.0016419629,0.0049304636,0.0033111998,0.067247555,0.14756936,0.13634445,0.07774079,0.084095754,0.042251486
"MAG252",0.0018503324,0,0,0.006211749,0.0019796356,0.0013224168,0.0136292195,0.009989083,0.0024086775,0.0020454174,0,0,0.0079522,0.088260844,0.0065362784,0,0,0,0.0026956417,0,0,0.0041284394,0,0
"MAG253",0.019171841,0.007350464,0.005237282,0.05282525,0.051403474,0.044914603,0.04944057,0.111707084,0.08494744,0.039651144,0.02555031,0.033462875,0.14232893,0.12793024,0.110462576,0.044722464,0.22171783,0.21740171,0.03307068,0.040796183,0.050075736,0.03388367,0.041409925,0.033305272
"MAG254",0.0021624514,0,0.0006426208,0.0056165033,0.008619302,0.004943433,0.0024624723,0.0046826066,0.0013774047,0.0041081836,0.0061687278,0.0057022246,0.00433299,0.033912063,0.0056321705,0.0058428263,0.004701454,0.0019770612,0.003356508,0.0027483893,0.0012410443,0.0020104214,0.0024756058,0
"MAG255",0.012040009,0.0017294721,0.0020471246,0,0,0,0.0014123645,0.0013935111,0.0008438398,0.0047985,0.0024031876,0.0025313878,0,0,0,0.044438425,0.023505067,0.018601082,0.0030484125,0.0014795467,0.0013767035,0,0,0
"MAG256",0.01783289,0.00092457316,0.0007108963,0.0021155896,0,0,0.0027933007,0,0,0.015661953,0.0009672518,0.0014630083,0.00094919826,0,0,0.03144878,0.0019283496,0.0009954774,0.00570669,0,0,0.0013934675,0,0
"MAG257",0.29643628,0,0.0013134121,0.26755998,0.0020100155,0.00470885,0.10407442,0.0026081328,0.0039966647,0.024419568,0,0,0.08144109,0.0022896093,0.00201018,0.5107562,0.0042132167,0.020201808,0.108853765,0,0,0.46454668,0,0.0012288867
"MAG258",0.10148018,0.0022637271,0.002437773,0.080574915,0.0045366767,0.004759152,0.17097957,0.004222038,0.0029078564,0.113183245,0.005440956,0.0070632105,0.5317414,0.053386044,0.2162839,0.06429244,0.0037623474,0.0036315527,0.06619348,0.002369171,0.0020557072,0.5553168,0.025233008,0.021577615
"MAG259",0.006705309,0.0060571395,0.020189865,0.0031941044,0.01251592,0.016043587,0.0028326549,0.023287663,0.01851432,0.00191399,0,0.002772765,0.00377168,0.0019059909,0.0023060176,0.0063318294,0.13462093,0.17133711,0.0029179412,0.006511989,0.010011755,0.003241176,0.0033205382,0.010175883
"MAG260",0,0,0,0.00097053085,0,0,0,0,0,0.005411563,0.0033961674,0.0030630708,0,0,0,0.09481675,0.042801745,0.04727127,0.0014449672,0.0006621916,0.00059909554,0,0,0
"MAG261",0.0056490437,0.14095347,0.13759953,0.015104736,0.65798694,0.35856685,0.0060545984,0.06324,0.025090713,0.011273995,0.12998326,0.1310613,0.02711425,0.264157,0.081759185,0.004394169,0.15344492,0.15418026,0.0068270783,0.08364249,0.049681406,0.0063642687,0.065376684,0.03634396
"MAG262",0.008902458,0,0,0,0,0,0.0019354834,0.0018340737,0,0.014991341,0.0062041706,0.0028530094,0,0,0,0.0347796,0.036839485,0.019449944,0.0075394027,0.001793617,0.001014697,0,0,0
"MAG263",0.026728593,0,0,0.009872043,0,0,0.016733702,0.0015714878,0.0011986936,0.007660957,0,0,0.0009473121,0,0,0.013742258,0.0011814446,0,0.049173586,0.0021435753,0.0014639007,0.0038465604,0,0
"MAG264",0.011916224,0,0,0.0012411831,0,0,0.002659926,0,0,0,0,0,0,0,0,0.012377755,0.001482135,0.0012557075,0.041194588,0.0018827239,0.0007533171,0.0019781287,0,0
"MAG265",0.035525564,0.0014714,0.0044446853,0.018538501,0.0027017894,0.0020964441,0.02707516,0.0036629885,0.002530208,0.067782335,0.007454526,0.007223171,0.026531128,0.0028487465,0.003074625,0.046455342,0.0063107363,0.006829941,0.089762755,0.0033085244,0.0065996572,0.037488062,0.0026966992,0.0037457768
"MAG266",0.0024127536,0,0,0.001542819,0,0,0.0072478694,0.00071509025,0,0.029994858,0.0018756245,0.0014125172,0,0,0,0.0058586635,0,0,0.06323267,0.0028842154,0.0026943132,0,0,0
"MAG267",0.017185861,0.003997394,0.0026676913,0.00074532826,0,0,0.008476009,0.0038669696,0.0013168682,0.022857133,0.00970309,0.00610946,0.0053103007,0.0013374607,0.00093938893,0.012958142,0.004972386,0.0039205034,0.023534503,0.0060527804,0.0055114864,0.006647208,0.0026717829,0.0016764405
"MAG268",0.18754974,0.008804698,0.0064522326,0.6275711,0.01168358,0.010146552,0.39491895,0.0039747595,0.0040676566,0.4411998,0.0035047524,0.0035445273,0.4259264,0.0018697899,0.0046133017,0.22346029,0.0031300378,0.0028490059,0.54030454,0.0025048049,0.0032191386,0.76452863,0.002132678,0.0046811216
"MAG269",0,0,0,0.029531578,0.0051252986,0.004874165,0.011253463,0.004893499,0.0027335796,0.008719446,0.0028451832,0.0009868001,0.012949107,0.003373279,0.0014260228,0.0020894792,0,0,0.034724947,0.0061838683,0.0041065807,0.097794704,0.017278919,0.013169193
"MAG270",0.08495419,0,0.0008373835,0.07154325,0.07584721,0.095201254,0.015440196,0,0,0.11057446,0.002040965,0.0118003655,0.09632567,0.015883455,0.011068982,0.033833344,0.02684937,0.050825045,0.029304015,0.0017679239,0.0021959795,0.1199614,0.0014682264,0.00084874313
"MAG271",0.018910306,0.0072570695,0.009161698,0.0050333543,0.0076706535,0.007204629,0.022913758,0.015241776,0.010639695,0.010428572,0,0,0.04547997,0.005149949,0.0038511264,0.012569965,0,0,0.0051836222,0,0.013494706,0.108392484,0.012206781,0.013020081
"MAG272",0.015609348,0.0022687782,0.0023726283,0.0036955974,0.0009992298,0.0007643677,0.009083513,0.00451508,0.0024334346,0.000950167,0,0,0,0,0,0.0022654557,0,0,0.0061532976,0.0017771849,0.0018295014,0.088032514,0.03458874,0.024681434
"MAG273",0.00088544225,0.000699932,0.0009973862,0.0025742094,0.0030113375,0.003153039,0.035944276,0.016850492,0.024989955,0.1704373,0.033312857,0.048398264,0.025753139,0.01731278,0.016677998,0.067685656,0.026015218,0.026894059,0.11836881,0.019191941,0.017743403,0.2590547,0.18105501,0.16180006
"MAG274",0.00895888,0.0019933737,0.0012907446,0.012284664,0.050379883,0.030441875,0.0073258094,0.034048285,0.007648428,0.0056874254,0.011877052,0.012538046,0.009419513,0.11725754,0.039027512,0.007243974,0.011208886,0.00709656,0.004655043,0.009074292,0.0053878827,0.008310365,0.10642381,0.023965323
"MAG275",0.009061484,0.020177646,0.0053115687,0.010924697,0.02826735,0.015104202,0.01770819,0.042552322,0.01750024,0.00556792,0.025640035,0.013049226,0.01063397,0.027697686,0.011068293,0.010481878,0.031847402,0.017719304,0.0055302815,0.02125967,0.011664202,0.016720532,0.050436966,0.017773293
"MAG276",0.090568826,0.036168255,0.039167337,0.11078279,0.039622895,0.030498361,0.07803233,0.040761806,0.02418295,0.07124365,0.039584406,0.07098224,0.13462967,0.068584725,0.0473057,0.07816802,0.025820557,0.034418844,0.08741811,0.061292477,0.07252136,0.11367411,0.07953272,0.05477421
"MAG277",0.062676474,0.052605297,0.047835547,0.026414981,0.021823155,0.04184129,0.03467281,0.031104892,0.03819378,0.030904202,0.03319006,0.07258804,0.08180672,0.05794974,0.06722093,0.041374147,0.03174344,0.07907616,0.023459379,0.023484731,0.037349902,0.057439815,0.044396114,0.044926707
"MAG278",0.014418859,0.00091169804,0.00072056544,0.040821265,0.0034489825,0.0029822087,0.023817707,0.0025933415,0.0055393875,0.004174509,0,0,0.009263535,0,0,0.014165418,0.0015700661,0.0023647635,0.0038795026,0,0,0.008264233,0,0
"MAG279",0.013977153,0.003760817,0.0010661811,0.11276564,0.11431051,0.77986825,0.025498642,0.029046495,0.10589791,0.016017154,0.016507396,0.1665106,0.035820298,0.020074207,0.16986324,0.002675109,0.0029882586,0.002752476,0.010115662,0.0076553216,0.0104783615,0.02343651,0.021253435,0.094186306
"MAG280",0.00081012805,0,0,0,0,0,0.040536266,0.0046692565,0.0021425127,0.0023193217,0,0,0.012941155,0.0012060148,0.000706864,0.0006470088,0,0,0.031482194,0.0029705125,0.0023808633,0.0015412216,0,0
"MAG281",0.07291973,0.00089305453,0.0011505237,0.06725231,0.0010922812,0.0012879907,0.46998045,0.006028141,0.004040537,0.019918682,0,0.0024006926,0.4608747,0.007590224,0.009727824,0.030155668,0.0014073856,0.0029742038,0.048877742,0,0,0.16828696,0.003264292,0.0014909541
"MAG282",0.036337364,0.63858926,1.0351813,0.52960896,2.2299216,6.677288,1.1351712,5.313099,9.60416,0.047170535,0.762267,2.5696151,0.9437833,2.5299695,6.329213,0.021911165,0.3216078,0.9924892,0.046843965,0.41487932,1.3164402,0.6280711,2.0684958,6.0218477
"MAG283",0,0,0,0.0023805352,0.0011778807,0.0015109972,0.06463923,0.058259092,0.054107472,0.0018633131,0.001014026,0.0011645823,0.08425038,0.029223397,0.027871326,0,0,0,0,0,0,0.012786874,0.0067333826,0.009317351
"MAG284",0.07834491,0.098713756,0.099465385,0.07237225,0.1397271,0.10401335,0.036025796,0.10801003,0.053547915,0.046277456,0.066069305,0.037775036,0.04489795,0.09894831,0.058205884,0.015691824,0.043296266,0.03698317,0.033224236,0.042485334,0.040570356,0.018346975,0.07415028,0.038631245
"MAG285",0.5724928,13.92234,13.5331135,0.26200846,7.817118,4.5347548,0.32637787,9.942735,5.099913,0.39518645,11.741536,7.159533,0.61638486,9.04308,6.783839,0.14536831,8.116027,6.9087954,0.3955565,8.385111,9.213287,0.48559037,7.816384,6.540887
"MAG286",0.016897867,0.003274038,0.0022952335,0.019210475,0.0019664566,0.0014952547,0.02997665,0.0057133613,0.0034182845,0.011961635,0.00260564,0.002381724,0.08248233,0.030071223,0.020471487,0.0056968234,0.0014564226,0.0016830567,0.025897669,0.007035926,0.0048551476,0.014260011,0.0035685657,0.002821714
"MAG287",0.003815674,0,0,0.008454119,0,0,0.03308751,0.004317552,0.0013956924,0.0006825291,0,0,0.059628792,0.006941854,0.0025741057,0.020588629,0.0026318945,0.001725112,0.009868823,0,0,0.005664066,0,0
"MAG288",0.07048797,0.0036611774,0.0025327047,0.18094736,0.009574868,0.006676276,0.056675732,0.0060811453,0.0031998523,0.03522745,0.004529144,0.0034973086,0.06808817,0.008559654,0.0031069948,0.0025093618,0,0,0.0063001118,0,0.00061425084,0.07216701,0.0074510337,0.0046105273
"MAG289",0.01248197,0.0021402538,0.005202385,0.06635828,0.033696033,0.17377305,0.023671487,0.011666693,0.03622193,0.016551893,0.010899476,0.15686962,0.05135496,0.019745616,0.24876711,0.035901334,0.0142747285,0.132632,0.018518064,0.007860127,0.051615387,0.07252272,0.04607312,0.16072588
"MAG290",0.12961797,0.013261907,0.0059611294,0.13607776,0.0549548,0.056201782,0.5468012,0.19025055,0.16739921,0.13750619,0.04743764,0.040176682,0.30635485,0.10497317,0.07985069,0.13099122,0.045174997,0.032814227,0.23060702,0.07289996,0.060574252,0.42208764,0.15493074,0.09916118
"MAG291",0.10740965,0.08593127,0.104357876,0.036474716,0.096922025,0.041483857,0.052800786,0.3511264,0.062843345,0.036131565,0.023629384,0.027267847,0.08898415,0.6433605,0.07315322,0.019616082,0.030636344,0.00758005,0.019518945,0.002786235,0.0012060242,0.08800348,0.042982534,0.00993705
"MAG292",0,0,0,0.0024632115,0.0041093826,0.0018261159,0.011781284,0.016407762,0.006646396,0,0.00093908067,0,0.07361642,0.06422643,0.028581414,0,0,0,0,0,0,0.0017950949,0.0026474916,0.0011232876
"MAG293",0.0038862436,0.005283041,0.003481074,0.008221597,0.010453375,0.007530779,0.0068023754,0.029006375,0.0192365,0.0054941066,0.012337719,0.029131545,0.03367115,0.11487475,0.09317166,0.0021083918,0.004331881,0.0024002823,0.004110484,0.020953016,0.00788781,0.077816606,0.42333528,0.6281006
"MAG294",0.060838446,0.39051172,0.24681425,0.019206908,0.12227764,0.082888,0.10580698,0.38119933,0.18356128,0.09251158,0.36437652,0.2878017,0.034320652,0.15988351,0.08984067,0.0106487535,0.05145275,0.07398206,0.011558563,0.068616495,0.07637229,0.0064891693,0.0405434,0.020396357
"MAG295",0.025045866,0.00068102055,0.0007121156,0.009790435,0.001034369,0,0.00667399,0.0007847212,0,0.015372055,0.0012255044,0.0010398285,0.0012491149,0,0,0.044660244,0.00963253,0.0075325454,0.017923558,0.0014048717,0.0007029984,0.0023780155,0,0
"MAG296",0,0,0,0.020967927,0.0015815628,0.0011310226,0,0,0,0,0,0,0,0,0,0.037347656,0.0025528616,0.0015996024,0,0,0,0,0,0
"MAG297",0,0,0,0.0038436884,0.0019224092,0.0013819648,0.018086376,0.014155328,0.004945778,0.0019367514,0,0,0.012949289,0.008364726,0.003752044,0.09459585,0.057898145,0.03500273,0.007723272,0.001918982,0.0011288301,0.02692993,0.006228759,0.0029343395
"MAG298",0.03333939,0.001945312,0.0012598715,0.078071386,0.0027971752,0.0016361754,0.048267104,0.002357647,0.000902112,0.0313862,0.0009927934,0,0.036666702,0,0,0.01449905,0.00078268367,0,0.030219266,0,0,0.095911644,0.0008607652,0
"MAG299",0.0032330884,0.08290509,0.05834319,0.00059431326,0.036117885,0.017271554,0.00045262088,0.011265918,0.0029373493,0,0.009389839,0.0059157955,0,0.010166113,0.0042494643,0.00057277735,0.08760571,0.06372369,0.0015258648,0.09436175,0.06094837,0.0979699,2.7150266,1.1855129
"MAG300",0.053898733,0.14182873,0.1516204,0.04625479,0.101503246,0.14717163,0.10009553,0.19808598,0.2623349,0.078801,0.2229023,0.384168,0.120769314,0.18275812,0.2714936,0.050718084,0.19984375,0.39567694,0.059618544,0.17816314,0.49019405,0.13537271,0.23941723,0.34706417
"MAG301",0.036351237,0.011324256,0.008991631,0.024871122,0.0148367435,0.0149212,0.036777668,0.021169785,0.014014066,0.12357114,0.102018304,0.12728024,0.04458659,0.011291726,0.018067067,0.08964924,0.082009204,0.12826765,0.098185875,0.086286396,0.10704094,0.10288648,0.07019679,0.05945325
